Commodity_Code,Trade_Value_Usd
1,80415839
2,14194726
3,3513112771
4,597073576
5,24083475
6,18502722
7,165999574
8,934343033
9,1719802100
10,17528815
11,96475086
12,307044521
13,144184662
14,316693899
15,20716436876
16,1306315738
17,307501131
18,1244183652
19,1149982747
20,332555621
21,1274141440
22,132042769
23,983368042
24,1150638172
25,399623987
26,3235095660
27,25506189794
28,863140713
29,2367300020
30,592776250
31,701611725
32,395255159
33,784919952
34,1070558938
35,57108540
36,8905386
37,1529149
38,3795923832
39,2601768565
40,5618755772
41,61742056
42,640721162
43,253822
44,3789791636
45,171464
46,104946615
47,2535977896
48,4192605864
49,37093812
50,248277
51,820773
52,644797214
53,11231070
54,552480894
55,1572440849
56,164685693
57,46896450
58,32838540
59,105114605
60,119020020
61,3350092454
62,3633844120
63,314053539
64,4804496152
65,62771904
66,1618260
67,390587750
68,131743576
69,274713069
70,278326576
71,8222548260
72,10861567212
73,1191309314
74,1894788386
75,808419686
76,610110600
78,9587950
79,21993110
80,1130107254
81,8564527
82,89998514
83,93497251
84,5204353194
85,9232680689
86,94909042
87,6602545223
88,46528282
89,231032707
90,635751886
91,30449969
92,561469777
93,271722
94,2287497929
95,500514553
96,361797636
97,6431459
99,49900588
103,75489692
104,704836
105,285577
106,3935732
204,85
207,332845
208,13373592
210,488202
301,49653139
302,125797300
303,532050024
304,563401994
305,104375806
306,1606471181
307,509875591
308,21487733
401,9246318
402,20800436
403,16151771
404,657164
405,560448
406,7182542
407,1302606
408,57008
409,462121
410,540653156
501,1104267
504,34352
505,1943950
506,1367072
507,40606
508,13736785
510,4593
511,5851845
601,2824838
602,7942109
603,4539902
604,3195872
701,3332001
702,589789
703,14139635
704,12352504
705,1375447
706,159530
707,21267
708,2875528
709,3462469
710,24563119
711,1071349
712,7512436
713,51866487
714,42678006
801,544098606
802,269331038
803,5650146
804,86445895
805,1166639
806,3620
807,247841
808,45161
809,39626
810,3275225
811,5547620
812,1619
813,18475483
814,14508
901,821932088
902,96323498
903,34718
904,169751701
905,60247736
906,151292042
907,176540022
908,222966385
909,899931
910,19813974
1001,11
1005,16516340
1006,1012416
1008,47
1101,22238210
1102,1327269
1103,22980
1104,4020240
1105,312432
1106,17967289
1108,50529959
1109,56704
1201,544898
1202,5093715
1203,36545685
1204,449
1206,62601
1207,10482788
1208,73495
1209,12795699
1210,43
1211,41589980
1212,199767185
1213,8646
1214,79331
1301,44506437
1302,99678225
1401,2761445
1404,313932453
1501,68303
1504,4540636
1506,3969
1507,6223
1508,105
1509,1723
1510,1359
1511,17363920824
1512,261662
1513,1873723461
1514,1
1515,4155021
1516,288508063
1517,861797545
1518,156992367
1520,145128172
1521,1463437
1522,15863999
1601,177938
1602,699277
1603,575662
1604,398700644
1605,906162215
1701,23570630
1702,84748623
1703,76284754
1704,122897122
1801,75807280
1802,1624483
1803,137378201
1804,790989872
1805,194321413
1806,44062401
1901,107274435
1902,325564265
1903,4384772
1904,21642367
1905,691116907
2001,49880
2002,27044
2003,3606294
2004,3797516
2005,3908762
2006,42903
2007,8074170
2008,267721526
2009,45327521
2101,527179270
2102,3185455
2103,225565827
2104,2956327
2105,25619642
2106,489634916
2201,14546453
2202,71038873
2203,6607191
2204,182843
2206,101679
2207,38635573
2208,492245
2209,437909
2301,11440896
2302,124374847
2303,5252448
2304,30
2305,1
2306,747462641
2308,14849840
2309,79987335
2401,195918685
2402,864409706
2403,90309779
2501,201951
2503,4457
2504,3377
2506,12149592
2507,7879198
2509,9199
2513,8425145
2514,140389
2515,2325765
2516,124356
2517,39274683
2518,51121
2519,14401
2520,314764
2521,1308
2522,875329
2523,319947490
2526,116473
2528,13701
2529,13309
2530,7737970
2601,98364620
2602,1354363
2603,2412203642
2604,116
2606,555496423
2607,20476523
2608,21190653
2615,83811643
2616,4590
2618,9492073
2619,4792622
2620,27651719
2621,256668
2701,14534016528
2702,1923681916
2704,69584516
2705,180
2706,3952280
2707,719473005
2709,1396868368
2710,706187931
2711,5397681896
2712,12395622
2713,737911554
2714,4396217
2715,39776
2801,884246
2802,312764
2803,13594623
2804,2608738
2805,15826
2807,240244
2808,351
2809,61196
2810,18815
2811,33707591
2812,36000
2813,1527288
2814,386985432
2815,31744001
2816,631
2817,21061227
2818,270863742
2819,1
2820,288968
2821,522060
2822,632
2823,1900800
2825,2385843
2826,1861866
2827,5097282
2828,6081
2829,67404
2831,15448
2832,112357
2833,10285465
2835,589240
2836,11555466
2839,7649723
2840,14626
2841,8785
2842,76168
2843,48012903
2844,27714
2845,171
2847,7119551
2849,1835431
2852,323
2853,43670
2901,56024513
2902,72567107
2903,194255005
2904,17800
2905,577548358
2906,701053
2907,7746081
2908,790460
2909,73041010
2910,5557
2911,16746
2912,23663768
2914,1498360
2915,535234169
2916,64539251
2917,93561234
2918,907903
2919,42819
2920,5044877
2921,214363
2922,273840684
2923,790774
2924,10612190
2925,9182885
2926,286393
2927,57494095
2928,295911
2929,8156596
2930,10316813
2931,2252047
2932,850305
2933,154297343
2934,85639098
2935,4978384
2936,3488033
2937,5233263
2938,614153
2939,12783959
2940,17923835
2941,241773
2942,601030
3002,78391358
3003,15783708
3004,472324154
3005,5023772
3006,21253256
3101,6215041
3102,607828980
3103,5509557
3104,7106896
3105,74951249
3201,36649436
3202,5383778
3203,531496
3204,142142249
3205,56644
3206,16354834
3207,24471366
3208,59130613
3209,4623440
3210,1099992
3211,275642
3212,900736
3213,72645
3214,10493874
3215,93068406
3301,215830233
3302,189627469
3303,122171539
3304,109827898
3305,87463664
3306,27418359
3307,32580786
3401,682939132
3402,304870730
3403,4733678
3404,70727291
3405,2777342
3406,4376890
3407,133872
3501,6994
3502,12739
3503,17966
3504,673516
3505,8329713
3506,41538760
3507,6528851
3602,505680
3603,3106
3604,145779
3605,8198481
3606,52339
3701,691821
3702,1456
3703,102257
3704,5216
3705,25739
3706,996
3707,701662
3801,73807
3802,73470970
3804,9069
3805,42424898
3806,83655064
3807,589
3808,268493624
3809,41218270
3810,1079244
3811,3361114
3812,26545932
3813,453139
3814,2782026
3815,94091793
3816,1206469
3817,32189803
3818,34535738
3819,730445
3820,2035925
3821,67459
3822,868928
3823,2916209322
3824,146047081
3825,77979
3826,24295133
3901,364987791
3902,114037205
3903,67884275
3904,184606206
3905,5792877
3906,91177791
3907,275954951
3908,22118424
3909,26562280
3910,10516298
3911,1398223
3912,2762267
3913,5611260
3914,75
3915,27935886
3916,15514861
3917,57268379
3918,9363710
3919,78168424
3920,608594274
3921,114326149
3922,1959428
3923,292017959
3924,58355917
3925,15697899
3926,149155746
4001,3011685500
4002,343366196
4003,4958986
4004,849115
4005,52887186
4006,84126
4007,2781203
4008,4573790
4009,32219904
4010,55656695
4011,1485352121
4012,10165706
4013,14117038
4014,9900037
4015,466598235
4016,123307121
4017,252805
4101,36
4103,264156
4104,374925
4105,4849
4106,6102023
4107,35622910
4112,8243585
4113,7377475
4114,2492
4115,3749599
4201,4821343
4202,545198407
4203,87019714
4205,3681696
4301,2
4302,83345
4303,151826
4304,18648
4401,84438285
4402,272189644
4403,277385
4404,268586
4405,1435947
4407,61915382
4408,80494605
4409,623414777
4410,16088066
4411,103624144
4412,1744797803
4413,51980
4414,38434960
4415,7697915
4416,127424
4417,3481903
4418,409690865
4419,25763593
4420,53992819
4421,261605545
4502,1008
4503,148119
4504,22336
4601,13875382
4602,91071232
4702,396396596
4703,2126319184
4706,10579192
4707,2682922
4801,10552393
4802,1822797131
4803,762649487
4804,35887128
4805,594092025
4806,7295937
4807,72469
4808,268903
4809,58092296
4810,275348482
4811,56165266
4813,49916750
4814,69
4816,20686705
4817,4639361
4818,165332479
4819,158999967
4820,111731542
4821,188689
4822,5643066
4823,52245709
4901,15330769
4902,128636
4903,1625392
4905,54736
4906,223287
4907,8573685
4908,2152770
4909,3370281
4910,603508
4911,5030744
5001,186
5006,207014
5007,41076
5101,152
5102,561
5105,63
5106,7818
5107,634834
5108,376
5109,631
5110,16598
5111,723
5112,159012
5201,1512892
5202,10231207
5203,20342201
5204,124671
5205,412157136
5206,76649812
5207,582784
5208,67858171
5209,20570180
5210,22937313
5211,4010483
5212,7820356
5301,1
5303,1254311
5305,9238713
5306,32355
5307,410389
5308,89382
5309,44786
5310,193
5311,160936
5401,4743416
5402,257755461
5403,156648
5404,5636107
5406,5253
5407,274524995
5408,9659011
5501,562355
5502,730067
5503,224937734
5504,414043385
5505,3065253
5506,319858
5508,9025849
5509,483412905
5510,268054326
5511,98077
5512,5981602
5513,54288963
5514,22074439
5515,61239588
5516,24606442
5601,41678479
5602,4942366
5603,90827720
5604,1282771
5605,616172
5606,476057
5607,7834048
5608,13533099
5609,3494978
5701,241067
5702,17902996
5703,16017918
5704,718981
5705,12015486
5801,1119309
5802,72519
5803,1324617
5804,3825759
5805,1321
5806,22442166
5807,733738
5808,79712
5809,1411
5810,3186873
5811,51109
5901,774982
5902,55891720
5903,23497064
5904,0
5905,76942
5906,12924012
5907,25917
5908,209234
5909,937
5910,331127
5911,11382666
6001,15940058
6002,1623678
6003,173630
6004,27096968
6005,9492225
6006,64693458
6101,73151801
6102,74565660
6103,270406105
6104,691214703
6105,113186735
6106,99274591
6107,56360400
6108,145933874
6109,438358283
6110,880143062
6111,135299091
6112,118444160
6113,11289786
6114,47072165
6115,106643007
6116,69678638
6117,19070385
6201,431000275
6202,162199729
6203,639181658
6204,875431052
6205,299495961
6206,433376389
6207,25369192
6208,57518710
6209,53984301
6210,134019078
6211,166241207
6212,302192888
6213,87237
6214,1361794
6215,123165
6216,46713560
6217,5547915
6301,11519754
6302,33938881
6303,27391592
6304,2080983
6305,67094025
6306,7664735
6307,160492341
6308,32873
6309,1900554
6310,1937796
6401,6998167
6402,414146321
6403,2231102240
6404,2045163849
6405,21515044
6406,85570528
6501,353026
6502,184878
6504,943322
6505,35398182
6506,24470109
6507,1422385
6601,1211677
6602,245121
6603,161461
6701,165213
6702,746293
6703,2073896
6704,387602348
6801,3827212
6802,41365171
6804,19563931
6805,2443095
6806,7703877
6807,1036590
6808,1618091
6809,5671157
6810,17993917
6811,20837247
6812,145812
6813,5092937
6814,74582
6815,4369951
6901,550045
6902,956172
6903,1074820
6904,646200
6905,323446
6906,81
6907,66634567
6909,96811191
6910,26184393
6911,54169141
6912,14710341
6913,3800341
6914,8852324
7002,354943
7003,247530
7004,351515
7005,148620161
7006,515888
7007,16088996
7008,841849
7009,20456862
7010,31461723
7011,32865
7013,36383710
7014,3498
7015,66985
7016,10748832
7017,3732061
7018,300792
7019,5540193
7020,2578165
7101,40314520
7102,154544
7103,275161
7104,123906
7105,5
7106,115822292
7107,40
7108,5541877857
7109,20
7110,51
7112,1057979273
7113,1447599686
7114,609342
7115,21460
7116,222153
7117,17513456
7118,34488
7201,160876253
7202,4744997883
7203,2487134
7204,49430157
7205,136574
7206,161636
7207,414639216
7208,530148302
7209,4118277
7210,34521432
7211,221486
7212,807726
7213,168441456
7214,22151928
7215,211368
7216,3947045
7217,21359517
7218,1630911693
7219,2992957212
7220,34168807
7221,82333
7222,1940042
7223,15060570
7224,119946
7225,5047153
7226,2014292
7227,1033854
7228,3665172
7229,15908732
7301,6259786
7302,1237491
7303,1452280
7304,258842327
7305,17257953
7306,25927144
7307,99012135
7308,275007522
7309,4419749
7310,7334496
7311,2441323
7312,108211501
7313,2008632
7314,6632400
7315,16989226
7316,1789016
7317,1396845
7318,76566978
7319,810266
7320,62989010
7321,7104742
7322,37922
7323,32719283
7324,1357286
7325,8484447
7326,165019540
7401,5796921
7403,1257646272
7404,197543153
7406,504
7407,82066192
7408,337202672
7409,3255702
7410,118921
7411,1908231
7412,6204165
7413,74705
7415,1099402
7418,845034
7419,1026505
7501,764413238
7503,3224094
7505,157153
7506,82327
7507,26620021
7508,13922849
7601,273295892
7602,14734306
7603,176769
7604,142367229
7605,12914920
7606,17446393
7607,40858074
7608,9403293
7609,1020683
7610,22577127
7611,58678
7612,24207813
7613,1315691
7614,28695810
7615,9968178
7616,11069735
7801,6642286
7804,285885
7806,2659778
7901,3164847
7902,8310874
7903,6290890
7904,217
7905,946393
7907,3279887
8001,1114844789
8003,15133649
8007,128816
8101,1529183
8102,172455
8103,4550030
8104,562933
8108,300866
8110,1429671
8112,85
8113,19301
8201,112826
8202,16667531
8203,1478154
8204,433682
8205,2236154
8206,339911
8207,41241864
8208,9292820
8209,877363
8210,73937
8211,662446
8212,259682
8213,9116
8214,218994
8215,16094027
8301,12156330
8302,37173277
8303,6245942
8304,329911
8305,127329
8306,11084643
8307,1855336
8308,2755439
8309,9329286
8310,260249
8311,12179503
8401,18200
8402,5315495
8403,8589049
8404,7295011
8405,68138
8406,10252875
8407,391599191
8408,40048336
8409,369896399
8410,100844
8411,99710742
8412,19707179
8413,90475016
8414,201982792
8415,98611689
8416,257214
8417,4621480
8418,401940412
8419,43989199
8420,158019
8421,172374625
8422,21259416
8423,12156643
8424,11589811
8425,9328649
8426,10408339
8427,5226055
8428,3809934
8429,229097377
8430,12002302
8431,186720005
8432,2740171
8433,422308
8434,65739
8435,12962
8436,610967
8437,1524761
8438,5693359
8439,4340159
8440,146659
8441,1019759
8442,531532
8443,1467045302
8444,2739
8445,943927
8446,1753734
8447,3748655
8448,8273829
8449,161567
8450,14350931
8451,798785
8452,1826126
8453,986462
8454,1716809
8455,46797
8456,1439131
8457,810994
8458,929476
8459,906940
8460,382001
8461,730921
8462,3578739
8463,155499
8464,22961
8465,4646005
8466,6983727
8467,11208768
8468,3762358
8470,25423944
8471,242271162
8472,1116180
8473,224794952
8474,98765547
8475,312430
8476,18689039
8477,11496544
8478,19222799
8479,66540482
8480,36720812
8481,93971557
8482,152266077
8483,136349091
8484,39518359
8486,9344160
8487,4618025
8501,186410108
8502,12737040
8503,28414340
8504,349972825
8505,23436787
8506,473883052
8507,188133097
8508,9605417
8509,85517398
8510,238847700
8511,79503029
8512,171318850
8513,7287017
8514,695249
8515,5771050
8516,318491181
8517,1539747856
8518,234456953
8519,294977
8521,11910055
8522,147061255
8523,12899550
8525,96621318
8526,60850830
8527,129465644
8528,947329335
8529,126068981
8530,154269
8531,203697883
8532,509704879
8533,118255590
8534,29512588
8535,8065188
8536,482369093
8537,291298051
8538,83110787
8539,38812624
8540,347218
8541,157743942
8542,274062869
8543,207156864
8544,1318089600
8545,7753543
8546,2313138
8547,3004592
8548,10497052
8602,13221294
8603,18756334
8604,1000
8605,41053867
8606,276100
8607,17398284
8608,39066
8609,4163096
8701,62034288
8702,8433250
8703,2689174644
8704,168360950
8705,923572
8706,132754
8707,20541209
8708,1499868594
8709,6994999
8710,262335
8711,1355582652
8712,119740044
8713,39456
8714,664962684
8715,104303
8716,5389483
8801,24038
8802,310000
8803,45787416
8804,1835
8805,404992
8901,72913435
8903,8197869
8904,39622916
8905,99286752
8906,4495341
8907,6516392
9001,87018017
9002,45266442
9003,1451662
9004,340615
9005,142149
9006,3034725
9007,426714
9008,20141
9010,1122538
9011,89321
9012,111770
9013,360850
9014,1636302
9015,11161458
9016,78266
9017,1535545
9018,171331686
9019,18557583
9020,2587350
9021,6875191
9022,7801913
9023,1064067
9024,682738
9025,25021171
9026,15728668
9027,63450510
9028,36176158
9029,29698813
9030,9667806
9031,39588741
9032,43212336
9033,10510623
9101,10501072
9102,4801165
9103,7835
9104,4092
9105,20335
9106,14793223
9107,19479
9108,639
9109,10755
9110,4321
9111,25847
9112,1537
9113,211946
9114,47718
9201,93964099
9202,79765212
9205,36200416
9206,8649861
9207,295947923
9208,30554
9209,46911708
9301,34451
9302,2171
9303,1049
9304,82
9305,44
9306,222265
9307,11658
9401,607857189
9402,20132782
9403,1266624410
9404,334681720
9405,48745565
9406,9456260
9503,393371734
9504,3463302
9505,9569922
9506,45299332
9507,48804626
9508,5635
9601,2824438
9602,16959665
9603,52647297
9604,29035
9605,1351532
9606,6177438
9607,73730189
9608,15985028
9609,49806756
9610,5823612
9611,48152
9612,15122182
9613,4323944
9614,11944
9615,129278
9616,2406153
9617,257166
9618,1990362
9619,111239171
9620,934285
9701,5447456
9703,980967
9704,3035
9999,49900588
10392,75489692
10410,685686
10420,19150
10511,283127
10594,2450
10614,66187
10619,115102
10620,3036574
10632,674135
10639,687
10649,6666
10690,36380
20450,85
20712,332743
20714,102
20850,94011
20890,13279581
21019,110
21020,82
21093,472954
21099,15055
30111,24676193
30119,6063533
30192,1812377
30193,2122
30199,17098913
30221,2086
30224,55
30229,214794
30231,903061
30232,11303451
30234,3402900
30236,87251
30239,1398941
30242,1622
30243,6162
30244,132
30246,1291
30247,438370
30249,24421570
30271,689
30272,50
30273,9731
30274,693
30279,4153
30282,2120249
30284,5736
30285,11087
30289,81341613
30291,13812
30292,104100
30299,3692
30311,34090
30312,145865
30313,289352
30319,49680
30323,2165394
30324,6867591
30325,6153
30326,13249382
30329,320865
30331,400291
30333,49879
30339,3781
30341,12535059
30342,45538180
30343,62034711
30344,3128410
30346,73621
30349,5071234
30353,1428179
30354,3134448
30355,228786
30356,554846
30357,8380669
30359,105151668
30369,129177
30381,8284688
30382,1271832
30384,49271
30389,243253323
30391,7354865
30392,654373
30399,210347
30431,234857
30432,4274
30433,4412
30439,15814
30441,2
30445,105174
30449,22380214
30459,274836
30461,75895113
30462,14043
30469,553781
30471,5
30481,2324785
30482,2010286
30483,52940
30484,11149025
30487,238693979
30488,428930
30489,121596901
30491,13359
30493,281082
30496,545694
30499,86822478
30510,2985090
30520,40480623
30539,4129698
30549,23807998
30554,1273993
30559,10973111
30561,13830
30563,3735306
30569,205156
30571,9731545
30572,6176966
30579,862486
30611,3681368
30612,400818
30614,10675359
30615,4294
30616,5240317
30617,1414531799
30619,821294
30631,71453818
30632,256196
30633,44509201
30635,8665853
30636,26283193
30639,354823
30691,140109
30693,17670971
30695,1680124
30699,101638
30711,340766
30712,40
30721,91718
30722,803909
30729,3850
30731,201
30732,12090
30742,301546
30743,425636497
30749,2004313
30751,399
30752,68177448
30759,779133
30760,4762661
30771,2326918
30772,1550106
30779,9600
30781,1470
30782,197476
30783,509641
30784,77333
30787,18679
30791,1208329
30792,1051262
30799,10194
30811,249972
30812,908376
30819,12172563
30821,36843
30829,0
30830,6386160
30890,1733815
40110,578231
40120,4473116
40140,3813151
40150,381819
40210,6195390
40221,3327844
40229,5524239
40299,5752962
40310,5521655
40390,10630115
40410,600605
40490,56558
40510,157023
40590,403425
40610,405788
40620,138976
40630,2454866
40640,2716
40690,4180195
40711,1301641
40719,184
40790,780
40811,56970
40819,38
40900,462121
41000,540653156
50100,1104267
50400,34352
50510,769815
50590,1174135
50610,672
50690,1366400
50710,40506
50790,100
50800,13736785
51000,4593
51191,5605424
51199,246421
60110,59307
60120,2765530
60210,6592262
60220,43345
60290,1306500
60311,3096
60313,69500
60314,732724
60315,1045610
60319,2688125
60390,845
60420,1975503
60490,1220369
70190,3332001
70200,589789
70310,13801655
70320,307217
70390,30762
70410,83982
70420,262514
70490,12006006
70511,25776
70519,1336510
70521,13160
70610,84411
70690,75119
70700,21267
70810,49218
70820,1377258
70890,1449050
70920,2981
70930,745106
70940,59
70951,461943
70959,13205
70960,669580
70970,8096
70993,336697
70999,1224798
71010,1116398
71021,8241
71022,831735
71029,9249972
71030,377
71040,726513
71080,12143417
71090,486462
71140,729
71151,125852
71190,944768
71220,4472
71231,194491
71232,11364
71233,364
71239,468420
71290,6833322
71310,31213
71320,622
71331,51481683
71332,1249
71333,214994
71339,188
71350,157
71390,136378
71410,9730796
71420,9628411
71430,2839
71440,3074557
71490,20241402
80111,178793674
80112,58662254
80119,160343358
80121,948
80122,19074
80131,102367467
80132,43911827
80211,72
80212,1715991
80222,16597
80231,14
80232,3760
80252,1
80262,934
80270,2782
80280,256565718
80290,11025164
80310,1307983
80390,4342162
80410,150809
80430,3803933
80440,117245
80450,82373906
80510,47206
80522,360
80529,2557
80540,95
80550,1028316
80590,88104
80610,1132
80620,2487
80711,153449
80719,76386
80720,18004
80810,45161
80929,1139
80940,38487
81010,200
81020,405677
81040,20
81050,22
81060,231700
81090,2637604
81110,1392850
81190,4154770
81290,1619
81330,511
81340,18238934
81350,236037
81400,14508
90111,809158886
90112,514841
90121,9671259
90122,512230
90190,2074871
90210,2390507
90220,14790666
90230,26708635
90240,52433689
90300,34718
90411,155336638
90412,5051128
90421,1095573
90422,8268361
90510,56888720
90520,3359016
90611,37195811
90619,35308983
90620,78787248
90710,173216310
90720,3323712
90811,75559048
90812,20540511
90821,47005765
90822,15314805
90831,64392187
90832,154066
90921,722302
90922,35047
90931,42
90932,12057
90961,128892
90962,1589
91011,3787836
91012,652404
91020,103
91030,9462677
91091,1100526
91099,4810426
100119,11
100510,682778
100590,15833562
100610,418823
100620,10917
100630,581657
100640,1016
100810,47
110100,22238210
110220,568323
110290,758945
110311,2294
110313,5854
110319,12116
110320,2715
110412,5430
110419,13142
110422,73
110423,7
110429,29351
110430,3972236
110510,274632
110520,37799
110610,14440
110620,2786587
110630,15166261
110811,10242
110812,16060319
110813,2257562
110814,30653520
110819,1506838
110820,41477
110900,56704
120190,544898
120230,3700
120241,4786021
120242,303993
120300,36545685
120400,449
120600,62601
120710,7731319
120729,668419
120730,6164
120740,2023839
120770,31966
120799,21079
120810,67225
120890,6270
120924,2954
120929,401230
120930,3063512
120991,7880443
120999,1447558
121020,43
121120,21080
121190,41568900
121221,178564336
121229,4569003
121291,11095
121292,88
121293,37788
121299,16584873
121300,8646
121490,79331
130120,103442
130190,44402994
130212,7760
130213,69
130219,912343
130220,249488
130231,11605414
130232,20485
130239,86882662
140110,2376251
140190,385193
140420,129669
140490,313802783
150190,68303
150410,624224
150420,3916411
150600,3969
150710,5849
150790,373
150810,100
150890,5
150910,1711
150990,11
151000,1359
151110,4743566753
151190,12620354071
151219,158824
151221,98955
151229,3883
151311,236238492
151319,309128581
151321,244124020
151329,1084232367
151419,1
151511,1524
151519,3546
151529,11235
151530,98544
151550,29017
151590,4011152
151610,15
151620,288508048
151710,91458997
151790,770338547
151800,156992367
152000,145128172
152110,1442923
152190,20514
152200,15863999
160100,177938
160210,234
160220,74763
160231,46752
160232,190334
160239,70
160249,71
160250,53758
160290,333292
160300,575662
160411,888293
160412,4
160413,34514296
160414,339398042
160415,3008799
160416,278755
160417,996287
160418,861888
160419,3146407
160420,13456159
160432,2151710
160510,294622507
160521,459986910
160529,119903132
160530,190407
160540,296918
160552,35580
160554,7844419
160555,4246134
160556,8004335
160557,4317905
160558,4168274
160559,192218
160561,1884556
160563,370820
160569,98095
170112,30293
170113,546
170114,133331
170191,43234
170199,23363225
170211,262
170219,508653
170220,46608
170230,4380107
170240,234651
170250,0
170260,136767
170290,79441573
170310,73062281
170390,3222472
170410,5030143
170490,117866979
180100,75807280
180200,1624483
180310,52272737
180320,85105463
180400,790989872
180500,194321413
180610,2428579
180620,16632344
180631,1834515
180632,813771
180690,22353190
190110,56047989
190120,7781543
190190,43444902
190211,377620
190219,18405989
190220,155164
190230,306625489
190300,4384772
190410,8083035
190420,1407951
190430,6874
190490,12144506
190510,2294695
190520,237914
190531,278560753
190532,338087974
190540,1691847
190590,70243720
200110,1
200190,49879
200210,250
200290,26793
200310,3601980
200390,4314
200410,27637
200490,3769879
200510,104061
200520,1065019
200540,14472
200551,95942
200559,12949
200580,408
200591,242
200599,2615666
200600,42903
200710,484806
200791,34766
200799,7554597
200811,9661466
200819,3468599
200820,232318762
200830,5740
200860,203
200880,1693
200893,186
200897,6973453
200899,15291421
200911,190
200912,6550
200919,352806
200929,160832
200939,32076
200941,66236
200949,37936670
200969,2895
200979,82472
200981,2944
200989,3408128
200990,3275718
210111,266639999
210112,257631300
210120,2827405
210130,80564
210210,129516
210220,2662701
210230,393236
210310,22447487
210320,965089
210330,193895
210390,201959354
210410,1246048
210420,1710279
210500,25619642
210610,166455
210690,489468461
220110,11941343
220190,2605109
220210,28239180
220291,33613
220299,42766079
220300,6607191
220410,50297
220421,51866
220429,80679
220600,101679
220710,37314938
220720,1320635
220820,481454
220830,7265
220840,506
220850,533
220860,1069
220890,1416
220900,437909
230110,10244
230120,11430652
230210,1691325
230230,122454969
230240,228552
230310,3787637
230320,1464810
230400,30
230500,1
230610,782321
230630,1555
230649,253795
230650,32404324
230660,664604186
230690,49416458
230800,14849840
230910,149538
230990,79837797
240110,63276507
240120,132268216
240130,373961
240210,84461245
240220,776054075
240290,3894385
240311,98053
240319,65424955
240391,9125689
240399,15661080
250100,201951
250300,4457
250410,3377
250610,12113592
250620,36000
250700,7879198
250900,9199
251310,8392637
251320,32507
251400,140389
251512,2294998
251520,30767
251620,18891
251690,105464
251710,37907378
251741,9883
251749,1357421
251810,14601
251830,36520
251910,13339
251990,1062
252010,40577
252020,274187
252100,1308
252210,196800
252220,662620
252230,15909
252310,239295535
252321,3484624
252329,68273413
252330,15895
252390,8878021
252620,116473
252800,13701
252910,10480
252930,2829
253010,14685
253090,7723284
260111,44560011
260112,53804609
260200,1354363
260300,2412203642
260400,116
260600,555496423
260700,20476523
260800,21190653
261510,83811643
261690,4590
261800,9492073
261900,4792622
262011,135590
262019,26918304
262040,21823
262099,576000
262190,256668
270111,142571510
270112,3774763701
270119,10616681317
270210,1920095807
270220,3586108
270400,69584516
270500,180
270600,3952280
270710,4291188
270740,714875
