Commodity_Code,Trade_Value_Usd
270750,21602795
270799,692864145
270900,1396868368
271012,100335708
271019,605131292
271020,45738
271099,675191
271111,3609530721
271119,207626
271121,1787943544
271129,4
271210,379451
271220,2967
271290,12013203
271311,52803573
271312,12291013
271320,1509372
271390,671307595
271410,61297
271490,4334920
271500,39776
280110,3152
280120,881094
280200,312764
280300,13594623
280410,2307
280421,1203060
280429,1101665
280430,58090
280440,17536
280461,1965
280469,224111
280511,215
280512,491
280519,14565
280540,553
280700,240244
280800,351
280920,61196
281000,18815
281111,968
281119,9025117
281121,22285
281122,24659221
281290,36000
281310,1527288
281410,386935210
281420,50222
281511,1379914
281512,30359568
281520,4428
281530,90
281610,631
281700,21061227
281810,29447
281820,258883143
281830,11951151
281910,1
282010,25
282090,288943
282110,522060
282200,632
282300,1900800
282540,21645
282550,157153
282560,132
282590,2206912
282612,1849307
282619,12559
282710,54604
282720,2822511
282731,3623
282732,1747686
282739,17781
282741,314767
282749,35500
282751,78643
282759,21116
282760,1048
282810,4795
282890,1285
282990,67404
283110,15448
283210,111136
283230,1221
283311,4547444
283319,128099
283321,4
283322,5609873
283325,0
283329,43
283330,1
283510,32452
283522,8293
283524,17873
283525,77241
283526,280
283529,21797
283531,427035
283539,4265
283620,7362190
283630,37974
283650,3874777
283660,45044
283699,235479
283911,62907
283919,7280045
283990,306770
284011,200
284019,496
284020,13930
284130,982
284170,7803
284210,24028
284290,52140
284329,63038
284330,47837767
284390,112097
284430,1
284440,27713
284510,171
284700,7119551
284910,1625407
284920,811
284990,209213
285210,323
285390,43670
290121,4148029
290122,1463123
290123,38647635
290124,11725532
290129,40192
290219,724009
290220,12100853
290230,3880117
290243,18002948
290244,53655
290250,35862168
290290,1943354
290311,1504
290315,66228330
290319,182
290321,127965810
290329,7005
290339,22181
290371,5
290375,29964
290389,20
290399,1
290410,17800
290511,38432811
290512,287392
290513,887
290514,7272545
290516,102205144
290517,62418387
290519,27865804
290522,38958
290529,200752
290531,13718154
290532,38108
290539,68369
290543,4520
290544,36662857
290545,288321910
290559,11753
290611,229257
290613,102
290619,433144
290621,987
290629,37561
290711,4622166
290712,22
290713,2297766
290719,53092
290723,690690
290729,82342
290899,790460
290919,20337735
290920,2422
290930,5541538
290941,276701
290943,44345
290944,5583
290949,630961
290950,39146234
290960,7055488
291030,7
291090,5550
291100,16746
291211,156284
291212,38
291219,1188475
291229,56235
291241,16672230
291242,17251
291249,7504
291260,5565748
291413,79
291419,32653
291422,327
291423,6581
291429,425202
291439,969072
291440,5446
291450,7371
291462,51626
291511,21716
291512,87441
291513,1206
291521,9599
291529,1208
291531,7525
291532,47234
291533,8593957
291539,2605539
291550,3386
291560,23595
291570,134261755
291590,389570003
291611,25829104
291612,25967615
291614,3955836
291615,4763401
291619,722915
291620,190315
291631,18589
291632,2695695
291639,395777
291712,17927
291714,6096832
291719,442433
291720,5484
291732,319146
291733,26742
291734,43951
291735,9581466
291736,76911360
291739,115890
291811,464241
291812,896
291813,9910
291814,69360
291815,23760
291816,2356
291819,7752
291821,248
291823,49765
291829,248354
291830,13908
291899,17346
291990,42819
292019,2
292090,5044875
292111,53085
292119,4
292121,382
292122,691
292129,96029
292130,62863
292142,481
292151,2
292159,821
292211,70033
292212,35734
292217,10
292219,62567
292221,1277
292229,58108
292241,119147628
292242,152778498
292249,1376884
292250,309941
292310,8872
292320,219103
292390,562798
292412,143793
292419,9823792
292421,123760
292429,520844
292511,245799
292519,1
292529,8937085
292690,286393
292700,57494095
292800,295911
292910,2099499
292990,6057096
293020,3724
293030,2153
293040,15282
293090,10295653
293139,142994
293190,2109052
293212,0
293213,285
293214,1641
293219,379514
293220,125890
293299,342973
293319,168361
293321,2682711
293329,4740652
293331,2
293339,21868
293349,29554
293359,59803
293361,5291
293369,146892
293379,1963
293399,146440241
293410,118364
293420,2061
293430,21
293499,85518651
293590,4978384
293621,303992
293622,88688
293624,135505
293625,539
293626,932862
293627,146436
293628,414010
293629,1120309
293690,345687
293719,5015678
293722,33605
293723,90673
293729,25807
293790,67500
293890,614153
293920,12529968
293930,218182
293959,0
293979,35760
293980,48
294000,17923835
294110,33912
294130,94
294150,12431
294190,195335
294200,601030
300211,31
300212,171313
300215,76010
300219,5587
300220,61455356
300230,15485544
300290,1197515
300310,142446
300320,96101
300339,15545159
300410,74960896
300420,14856330
300431,21042
300432,3641048
300439,11761159
300441,887778
300442,4295630
300443,5104884
300449,794
300450,46510860
300490,310283729
300510,3322144
300590,1701627
300610,38939
300620,39235
300630,26641
300640,25054
300650,1417
300660,20985233
300670,134699
300692,2034
310100,6215041
310210,579797791
310221,218084
310229,4780
310230,27635116
310240,3348
310250,15
310280,27
310290,169816
310311,1277502
310319,2173208
310390,2058845
310420,74247
310430,7006425
310490,26224
310510,35286
310520,2035099
310530,1
310540,15884
310551,71023437
310559,55819
310560,933
310590,1784787
320110,13443
320120,2825
320190,36633168
320210,5341622
320290,42155
320300,531496
320411,57284499
320412,6386873
320413,344520
320414,3113033
320415,246468
320416,23526200
320417,32973124
320419,1968078
320420,16211132
320490,88316
320500,56644
320611,135761
320619,2554562
320620,1998501
320641,48884
320649,11588124
320650,29000
320710,14502846
320720,2960562
320730,16507
320740,6991449
320810,23440962
320820,10050601
320890,25639049
320910,955501
320990,3667939
321000,1099992
321100,275642
321210,543196
321290,357540
321310,66627
321390,6018
321410,5157211
321490,5336662
321511,11152589
321519,73175675
321590,8740141
330112,386515
330113,146614
330119,28543446
330124,555559
330125,11129987
330129,126700253
330130,43681
330190,48324175
330210,118667358
330290,70960111
330300,122171539
330410,2352661
330420,4120226
330430,73918
330491,10719975
330499,92561117
330510,42822795
330520,151416
330530,30938
330590,44458513
330610,25715488
330620,171794
330690,1531076
330710,973891
330720,5498868
330730,3300
330741,2461732
330749,8832926
330790,14810066
340111,224182780
340119,25290325
340120,371625638
340130,61840387
340211,82164102
340212,7817999
340213,3251178
340219,11430928
340220,179776702
340290,20429818
340311,259101
340319,605360
340391,887868
340399,2981347
340420,219609
340490,70507682
340510,2244032
340520,93752
340530,36523
340540,173818
340590,229214
340600,4376890
340700,133872
350110,5134
350190,1859
350211,11553
350220,1185
350300,17966
350400,673516
350510,8269660
350520,60052
350610,14743845
350691,21980239
350699,4814675
350790,6528851
360200,505680
360300,3106
360410,31653
360490,114125
360500,8198481
360690,52339
370110,376
370120,630035
370130,52157
370191,1
370199,9250
370210,1455
370252,1
370310,6844
370320,2
370390,95410
370400,5216
370500,25739
370690,996
370710,1747
370790,699914
380110,73722
380190,84
380210,39962022
380290,33508947
380400,9069
380510,41261433
380590,1163465
380610,82906376
380630,648311
380690,100376
380700,589
380852,23409
380859,14511745
380861,5661955
380862,11015267
380869,4580622
380891,140408009
380892,22660162
380893,56443538
380894,1369798
380899,11819115
380910,5
380991,32044552
380992,8465514
380993,708198
381090,1079244
381119,1403799
381121,427765
381129,167311
381190,1362237
381210,381385
381220,732009
381231,180037
381239,25252501
381300,453139
381400,2782026
381511,1702312
381512,83471524
381519,1760609
381590,7157346
381600,1206469
381700,32189803
381800,34535738
381900,730445
382000,2035925
382100,67459
382200,868928
382311,496674719
382312,81609002
382313,152164
382319,1572972056
382370,764801380
382410,2005495
382430,1408
382440,8175998
382450,1247195
382460,26761719
382471,7167
382474,3
382478,2304
382479,71500
382482,377
382491,65900
382499,107708010
382520,10886
382530,19427
382569,45334
382590,2331
382600,24295133
390110,184798805
390120,105479180
390130,1911498
390140,51970650
390190,20827656
390210,106882827
390220,41151
390230,6316905
390290,796321
390311,529203
390319,21453292
390320,197992
390330,12148188
390390,33555597
390410,176346452
390421,248
390422,7040349
390430,34775
390450,270
390461,85558
390469,5412
390490,1093139
390512,3406572
390519,723398
390521,598308
390529,117410
390530,117636
390591,13059
390599,816490
390610,9224690
390690,81953100
390710,820663
390720,2946584
390730,3988072
390740,10574376
390750,18110506
390761,126204211
390769,79859639
390791,13025658
390799,20425238
390810,21192765
390890,925658
390910,5278899
390920,3901338
390931,472988
390939,125461
390940,8901063
390950,7882528
391000,10516298
391110,76524
391190,1321698
391211,165
391212,34653
391220,1482969
391231,700706
391239,354577
391290,189194
391310,582362
391390,5028897
391400,75
391510,2242268
391520,10751
391530,1
391590,25682864
391610,983468
391620,1735391
391690,12796001
391710,152659
391721,915480
391722,25936682
391723,628621
391729,11838766
391731,137404
391732,2261939
391733,1578143
391739,2998934
391740,10819747
391810,241242
391890,9122467
391910,62180046
391990,15988378
392010,77862193
392020,170920381
392030,5618089
392043,2570161
392049,4680116
392051,107912743
392059,434061
392061,17236351
392062,142481274
392069,28782139
392071,3621
392079,217
392091,122465
392092,48197157
392093,780
392094,129985
392099,1642534
392111,983122
392112,1464121
392113,6791756
392119,37233098
392190,67854049
392210,866866
392220,873647
392290,218914
392310,36707669
392321,139414393
392329,26981417
392330,7558772
392340,1366912
392350,24293572
392390,55695222
392410,42718469
392490,15637447
392510,1198507
392520,291295
392530,7409338
392590,6798757
392610,16947134
392620,23311724
392630,3025755
392640,4821755
392690,101049377
400110,6558819
400121,102613705
400122,2900868976
400129,49460
400130,1594538
400211,26074671
400219,118600522
400220,14598017
400231,83591
400239,6812
400241,2
400249,94476
400251,71
400259,9513
400260,1684
400270,168267
400280,183613896
400291,13450
400299,101220
400300,4958986
400400,849115
400510,40881475
400520,2
400591,591223
400599,11414483
400610,33759
400690,50366
400700,2781203
400811,246795
400819,1000654
400821,3263302
400829,63037
400911,2402444
400912,464058
400921,2327978
400922,1470774
400931,7112720
400932,64071
400941,2482480
400942,15895376
401011,22306
401012,279036
401019,25307
401031,36982170
401032,2113901
401033,7073
401034,342277
401035,78539
401039,15806082
401110,1166630844
401120,85411604
401130,178550
401140,94571784
401150,86760079
401170,15572332
401180,30992182
401190,5234742
401211,1120
401212,12123
401213,99417
401219,92865
401220,111814
401290,9848364
401310,2554830
401320,5705894
401390,5856314
401410,518451
401490,9381586
401511,43439816
401519,422831758
401590,326660
401610,858529
401691,7400087
401692,31004
401693,49032257
401694,3464198
401695,243637
401699,62277406
401700,252805
410190,36
410320,260697
410390,3458
410411,5
410419,10082
410441,67506
410449,297330
410530,4849
410621,1
410632,640
410640,5945401
410692,155981
410711,58547
410712,20714144
410719,8347685
410791,42744
410792,951067
410799,5508721
411200,8243585
411310,4789487
411320,10821
411330,1929548
411390,647618
411420,2492
411510,3319511
411520,430087
420100,4821343
420211,4456973
420212,26231825
420219,4881456
420221,79650047
420222,120546975
420229,3197893
420231,3711575
420232,2577759
420239,354551
420291,10828820
420292,284037721
420299,4722806
420310,4659453
420321,74986587
420329,6454442
420330,713354
420340,205875
420500,3681696
430130,2
430219,83345
430310,10144
430390,141682
430400,18648
440111,54775
440112,124070
440121,28140
440122,50135729
440131,32457713
440139,933509
440140,704346
440210,11341384
440290,260848259
440349,277385
440420,268586
440500,1435947
440711,2017297
440712,76304
440719,1914099
440721,1686465
440722,7868157
440725,3670916
440726,57021
440727,1341453
440728,22199
440729,41955647
440791,26513
440792,30051
440793,11750
440796,200
440797,144842
440799,1092460
440810,16551261
440831,1483202
440839,23665674
440890,38794467
440910,9685371
440921,3376
440922,586131584
440929,27594445
441011,16049879
441019,27877
441090,10309
441112,46761070
441113,16901005
441114,28595655
441192,48452
441193,11317960
441210,355457
441231,1163697176
441233,92358161
441234,12157008
441239,52038185
441294,369471086
441299,54720727
441300,51980
441400,38434960
441510,5376110
441520,2321805
441600,127424
441700,3481903
441810,2102244
441820,196598377
441850,49543
441860,753327
441873,12233
441874,126668
441875,58580326
441879,26017636
441891,394
441899,125450113
441911,180789
441912,174905
441919,173749
441990,25234149
442010,46319316
442090,7673502
442110,359634
442191,126807
442199,261119103
450200,1008
450310,0
450390,148119
450410,9987
450490,12349
460121,1183565
460122,3980925
460129,2745810
460192,987307
460193,1242228
460194,406732
460199,3328812
460211,6741979
460212,57816319
460219,23120733
460290,3392201
470200,396396596
470319,17933919
470329,2108385264
470620,8493696
470630,216534
470691,1868956
470692,4
470710,264475
470720,386
470730,419322
470790,1998737
480100,10552393
480220,41000
480254,1800117
480255,417846068
480256,1008722539
480257,322440968
480258,71562358
480261,66044
480262,170353
480269,147680
480300,762649487
480411,1746926
480419,124111
480421,306063
480429,8186295
480431,287265
480439,24679363
480441,178787
480442,356866
480449,21398
480459,47
480511,45110178
480512,111200
480519,446970127
480524,40560924
480525,4037596
480530,1167
480550,20451755
480591,24213211
480592,4058182
480593,8577681
480620,6533776
480630,22525
480640,739635
480700,72469
480810,172385
480890,96517
480920,58009908
480990,82387
481013,46642247
481014,2874963
481019,33239314
481029,123318281
481032,282845
481039,143451
481092,68812908
481099,34470
481110,132111
481141,22633152
481149,976517
481151,5718
481159,15980559
481190,16437208
481310,17364617
481320,21439383
481390,11112749
481490,69
481620,20686697
481690,8
481710,4633820
481730,5541
481810,47478645
481820,106723827
481830,9088965
481850,790
481890,2040250
481910,10761627
481920,35302938
481930,2976576
481940,67678587
481950,41805126
481960,475111
482010,44280316
482020,57336537
482030,4533262
482040,1507192
482050,531421
482090,3542812
482110,112302
482190,76387
482210,3132060
482290,2511005
482320,538412
482340,5883155
482361,17
482369,25253667
482370,645235
482390,19925220
490110,8004455
490191,1074
490199,7325239
490210,64751
490290,63885
490300,1625392
490510,29776
490591,20523
490599,4436
490600,223287
490700,8573685
490810,609166
490890,1543603
490900,3370281
491000,603508
491110,1881518
491191,64455
491199,3084770
500100,186
500600,207014
500710,37342
500720,426
500790,3308
510119,90
510129,62
510211,561
510529,62
510539,1
510610,6971
510620,847
510710,634791
510720,43
510820,376
510910,257
510990,373
511000,16598
511111,29
511119,45
511120,507
511130,48
511190,92
511211,38778
511219,76918
511220,5510
511230,20369
511290,17435
520100,1512892
520210,783239
520291,69661
520299,9378307
520300,20342201
520411,39107
520419,76701
520420,8863
520511,17195801
520512,178491025
520513,59235166
520514,33470615
520515,37048
520521,2669151
520522,20547976
520523,44908244
520524,45225982
520526,518446
520527,651932
520528,114410
520532,1542241
520533,2422032
520534,524602
520535,168552
520542,369941
520543,566939
520544,3159866
520547,335880
520548,1277
520611,13675252
520612,5052932
520613,235113
520614,1778431
520615,19551
520621,2005128
520622,15335345
520623,28605296
520624,6471217
520625,53967
520631,144230
520632,9260
520641,23019
520642,931399
520643,594091
520644,1715572
520710,19722
520790,563062
520811,5807587
520812,20486589
520813,2107014
520819,4122006
520821,1892090
520822,3154659
520823,8394
520829,264404
520831,230573
520832,10336743
520833,1
520839,1401812
520841,45147
520842,435224
520843,13506
520849,33980
520851,1126343
520852,14419802
520859,1972289
520911,6675769
520912,2175491
520919,268580
520921,41752
520922,1132625
520929,167604
520931,15018
520932,1578456
520939,1638271
520942,2024826
520943,117499
520949,66617
520951,915228
520952,39354
520959,3713084
521011,10663395
521019,1509709
521021,3293460
521029,1282268
521031,3060552
521032,188470
521039,1785866
521041,222627
521049,444877
521051,333599
521059,152486
521111,1976553
521112,764181
521119,732645
521120,350101
521131,2
521132,44342
521139,6638
521141,33967
521142,75387
521143,1240
521149,2665
521151,6094
521152,4
521159,16657
521211,12690
521213,1874741
521214,161
521215,5862775
521221,16925
521222,2922
521225,50139
530130,1
530310,31
530390,1254280
530500,9238713
530610,32347
530620,8
530710,41363
530720,369025
530810,10
530890,89372
530911,3745
530919,3004
530921,121
530929,37915
531090,193
531100,160936
540110,4484987
540120,258429
540211,19554
540219,28516539
540220,24757611
540231,5166559
540233,92441288
540234,42801
540239,267938
540244,90529
540245,17148792
540246,14728865
540247,53523520
540248,370617
540249,162275
540251,327454
540252,2040466
540259,28
540261,10393577
540262,7632980
540263,2848
540269,121211
540310,0
540331,146
540332,111840
540339,27454
540341,11031
540349,6174
540411,328
540412,28040
540419,1807255
540490,3800483
540600,5253
540710,56149488
540720,9239745
540730,18024
540741,108322
540742,762425
540744,118034
540751,1935458
540752,34985357
540753,529939
540754,15328435
540761,78785327
540769,3425897
540771,8555766
540772,8418433
540773,37139340
540774,2880152
540781,306244
540782,129715
540783,105217
540784,49
540791,12715182
540792,10785
540793,928070
540794,1949583
540810,6666082
540821,2168625
540822,396143
540823,7002
540824,228957
540831,88239
540832,85827
540833,14267
540834,3865
550110,12480
550120,540864
550130,8894
550190,115
550210,711785
550290,18281
550319,91
550320,209557886
550330,755776
550340,142
550390,14623838
550410,413937588
550490,105796
550510,2809752
550520,255501
550610,54276
550620,620
550630,251699
550690,13262
550810,9022884
550820,2964
550911,386817
550912,205269
550921,174535843
550922,38000779
550931,9098426
550932,63410827
550941,587338
550942,466053
550951,88995683
550952,1
550953,87648408
550959,733119
550961,4989200
550962,553800
550969,13712489
550992,325
550999,88519
551011,239138324
551012,17045554
551020,3
551030,6275231
551090,5595212
551110,14482
551120,12753
551130,70841
551211,5498319
551219,329972
551221,641
551229,54305
551291,165
551299,98198
551311,34429124
551312,8882701
551313,2155195
551319,31318
551321,7066941
551323,828248
551329,246291
551331,153090
551339,40163
551341,1461
551349,454428
551411,3433635
551412,11790312
551419,164517
551421,314886
551422,6239180
551423,26414
551429,82978
551430,20751
551449,1761
551511,30358488
551512,27578184
551513,52306
551519,3013642
551521,19477
551529,457
551591,4
551599,217025
551611,19665746
551612,1049475
551613,173463
551614,644105
551621,1784018
551622,82661
551623,222366
551624,17619
551631,18284
551641,344986
551643,22500
551644,15085
551691,524507
551692,37517
551693,4104
560121,473878
560122,35205663
560129,10961
560130,5987975
560210,3864914
560221,1001
560229,645
560290,1075804
560311,16978769
560312,34724433
560313,2022612
560314,682479
560391,8601526
560392,24057437
560393,158390
560394,3602070
560410,312684
560490,970087
560500,616172
560600,476057
560721,48
560729,2318897
560741,21751
560749,2063589
560750,2324945
560790,1104815
560811,13069024
560819,397960
560890,66114
560900,3494978
570110,135971
570190,105096
570210,81970
570220,26356
570231,18
570232,16059
570239,47399
570241,20632
570242,17295821
570249,105664
570250,7903
570292,269423
570299,31747
570310,258782
570320,4883148
570330,10694211
570390,181776
570490,718981
570500,12015486
580110,13718
580122,24536
580127,2135
580136,7292
580137,1061266
580190,10360
580219,61421
580220,4056
580230,7040
580300,1324617
580410,843851
580421,2870949
580429,44501
580430,66456
580500,1321
580610,845325
580620,16805608
580631,30619
580632,2440014
580639,2320570
580640,26
580710,382146
580790,351592
580810,17306
580890,62405
580900,1411
581010,115706
581091,929870
581092,1321310
581099,819986
581100,51109
590110,384919
590190,390062
590210,34237893
590220,21653676
590290,149
590310,4394656
590320,16875432
590390,2226975
590490,0
590500,76942
590610,8637173
590691,10597
590699,4276242
590700,25917
590800,209234
590900,937
591000,331127
591110,48788
591120,2922114
591131,35379
591140,10167
591190,8366214
600110,4732602
600121,5109627
600122,4105392
600129,113732
600191,1607
600192,1752782
600199,124314
600240,237
600290,1623440
600320,123030
600330,5481
600390,45119
600410,18371571
600490,8725396
600521,779275
600522,1386253
600523,1320
600524,1479
600535,42486
600536,2403767
600537,1076978
600538,1056704
600539,1286
600542,28
600590,2742644
600610,35644
600621,1663366
600622,28877283
600623,459463
600624,589955
600631,10470520
600632,7456113
600633,5398835
600634,866823
600641,18973
600642,528124
600643,62537
600644,175
600690,8265640
610120,34746370
610130,16119939
610190,22285491
610210,850124
610220,46012265
610230,21024166
610290,6679103
610310,1895713
610322,5781643
610323,1930795
610329,10663859
610331,7339
610332,17765670
610333,5663383
610339,16515857
610341,39086
610342,135223792
610343,53250856
610349,21668107
610413,2082598
610419,6565615
610422,2243601
610423,562478
610429,1864200
610431,159111
610432,16551784
610433,9851489
610439,4593471
610441,1867620
610442,48168502
610443,44424539
610444,4222135
610449,63371064
610451,21738
610452,7395804
610453,14419603
610459,3613423
610461,37617
610462,273061477
610463,139167952
610469,46968872
610510,54610581
610520,42390640
610590,16185513
610610,55453956
610620,26750670
610690,17069965
610711,12902777
610712,16973116
610719,16636747
610721,2313807
610722,582416
610729,158474
610791,6387639
610799,405422
610811,2041147
610819,6409247
610821,13357693
610822,58587307
610829,20382293
610831,11836277
610832,16921775
610839,917664
610891,5780101
610892,9187580
610899,512786
610910,206970988
610990,231387295
611011,5131451
611012,86542
611019,5641341
611020,532825883
611030,236830554
611090,99627289
611120,107612602
611130,20946348
611190,6740140
611211,2000806
611212,10544579
611219,1560875
611220,93351
611231,3855286
611239,17060494
611241,81032138
611249,2296628
611300,11289786
611420,17182836
611430,25347785
611490,4541543
611510,22321
611521,249034
611522,440823
611529,32923609
611530,20139
611594,1191
611595,59733184
611596,5000028
611599,8252676
611610,13009866
611691,242223
611692,1086765
611693,39677034
611699,15662748
611710,12316891
611780,6683490
611790,70003
620111,6234984
620112,6041343
620113,90548703
620119,136869405
620191,180096
620192,22390951
620193,149777103
620199,18957687
620211,3443907
620212,1696177
620213,42874568
620219,11212986
620291,1749
620292,2305258
620293,94713145
620299,5951935
620311,14668491
620312,10134316
620319,60042034
620322,370847
620323,1440
620329,335208
620331,7180480
620332,23385912
620333,26606904
620339,66422976
620341,3954972
620342,215104134
620343,168554092
620349,42419847
620411,46520
620412,7516432
620413,5537266
620419,14964578
620421,79311
620422,42855
620423,608731
620429,2708056
620431,6071918
620432,16802397
620433,20100500
620439,5417807
620441,244589
620442,57646641
620443,128601139
620444,81192604
620449,35665614
620451,1799718
620452,17799851
620453,21810890
620459,21091678
620461,2144294
620462,176265798
620463,115621712
620469,135650139
620520,191454342
620530,81658057
620590,26383561
620610,7490907
620620,187066
620630,68615109
620640,312732593
620690,44350712
620711,12159714
620719,325599
620721,3103918
620722,165413
620729,113734
620791,2048361
620799,7452449
620811,7480655
620819,6510691
620821,9292378
620822,24931728
620829,2532365
620891,1415488
620892,4685012
620899,670390
620920,37737536
620930,11062464
620990,5184300
621010,13335733
621020,2669340
621030,1169471
621040,14677530
621050,102167002
621111,10951365
621112,16783694
621120,1124512
621132,5299621
621133,42461954
621139,9438183
621142,8520031
621143,65673850
621149,5987993
621210,288875930
621220,1603571
621230,4201190
621290,7512197
621320,2276
621390,84960
621410,209448
621420,111944
621430,342315
621440,166257
621490,531828
621510,970
621520,119394
621590,2800
621600,46713560
621710,5265070
621790,282844
630110,8963266
630120,20038
630130,283568
630140,1052863
630190,1200016
630210,6317003
630221,150476
630222,335884
630229,53350
630231,465480
630232,339609
630239,123927
630240,4782
630251,49857
630253,38230
630259,5636169
630260,19783240
630291,619605
630293,1191
630299,20071
630312,2820401
630319,299529
630391,80761
630392,6232066
630399,17958834
630411,4752
630419,153289
630420,4911
630491,929281
630492,318929
630493,139640
630499,530177
630510,407098
630520,1061857
630532,27587735
630533,37116831
630539,668672
630590,251830
630612,456913
630619,128387
630622,5539
630629,132212
630630,10815
630640,67819
630690,6863047
630710,6013937
630720,1988248
630790,152490155
630800,32873
630900,1900554
631010,1597904
631090,339892
640110,335379
640192,6480531
640199,182256
640212,2352674
640219,216530122
640220,32603953
640291,7283216
640299,155376353
640312,284208
640319,1516695762
640320,1296284
640340,70755065
640351,117691
640359,24534125
640391,88262520
640399,529156581
640411,1593682624
640419,451128744
640420,352480
640510,11584269
640520,190103
640590,9740671
640610,63621920
640620,9113964
640690,12834643
650100,353026
650200,184878
650400,943322
650500,35398182
650610,19529156
650691,68366
650699,4872585
650700,1422385
660110,1078221
660191,6546
660199,126909
660200,245121
660320,826
660390,160634
670100,165213
670210,73735
670290,672557
670300,2073896
670411,132676962
670419,63197126
670420,112849625
